SlNo,CabinetId,CabinetNumber,Status,BranchId,BranchName,BranchCity,BranchArea,BranchAddress,MerchantId,MerchantName,MerchantAddress
166,166,BC101911005266,false,6783,PVR Cinemas PVR Ambience Mall-Gurgaon,NEW DELHI,DELHI,"3rd NH 8, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Delhi 122002",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
167,167,BC101911005123,false,4070,S2 Cinemas Perambur,CHENNAI,TAMIL NADU,"2nd Floor, Spectrum Mall, Paper Mills Road,Perambur,Chennai 600 011",2025,S2 Cinemas Perambur,"2nd Floor, Spectrum Mall, Paper Mills Road,Perambur,Chennai 600 011"
168,168,BC101911004885,false,,,,,,,,
169,169,BC101911005093,false,3147,Shree Ram Medical Bhatta Colony,,NEW DELHI,DELHI,"Shop No-5, Gali No-1, Bhatta Colony, Sector 102, Noida 201304",1447,Shree Ram Medical,"Shop No-5, Gali No-1, Bhatta Colony, Sector 102, Noida"
170,170,BC101911004211,false,2595,Kadambini Women's Clothing Medavakkam,CHENNAI,TAMIL NADU,"no 1 Medavakkam main road medavakkam next Barath petrol bank, Chennai-600100",1180,Kadambini Women's Clothing,"medavakkam next Barath petrol bank"
171,171,BC101911004177,false,5497,Saraswati Communication Near Radhakrishnan Mandir,NEW DELHI,DELHI,"Gali No. 2D, Nithari, Near Radhakrishnan Mandir, Sector 31, Noida, 201301",3069,Saraswati Communication,"Gali No. 2D, Nithari, Near Radhakrishnan Mandir, Sector 31, Noida, 201301"
172,172,BC101911004226,true,5761,Lotus Stay Sector-45,NEW DELHI,DELHI,"Plot No. 1890, Sector -45, Near Euro International School, Gurgaon 122003",3266,Lotus Stay,"Plot No. 1890, Sector -45, Near Euro International School, Gurgaon 122003"
173,173,BC101911004214,false,,,,,,,,
174,174,BC101911004235,true,799,Osmed Healthcare Zirakpur,CHANDIGARH,PUNJAB,"Lohgarh Rd, Green Enclave, Lohgarh, Zirakpur, Punjab 140603",218,Osmed Healthcare,"Lohgarh Road Defence Enclave Zirakpur"
175,175,BC101911004213,false,4190,Cafe Coffee Day VIP Road,KOLKATA,WEST BENGAL,"1/2 Block 1, Near HaldiramKoyla Vihar, Vasundhara, Kolkata-700052",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
176,176,BC101911001960,true,1841,Bangalore Metro Hosahalli,BANGALORE,KARNATAKA,"Govindaraja nagar ward,stage 1, vijayanagar,bengaluru 560040",547,Metro Station,"Sadanandanagar, Bennigana Halli, Bengaluru, Karnataka 560038"
177,177,BC101911004229,true,806,Vishwas Hospital Lohgarh,CHANDIGARH,PUNJAB,"SCO 40, Lohgarh Rd, opposite green enclave, near Hotel Regenta central, Green Enclave, Lohgarh, Zirakpur, Punjab 140603, India",229,Vishwas Hospital,"Sco 40 opp green enclave near hotel regents central lohgarh road Zirakpur"
178,178,BC101911004164,false,3669,Television Sound Centre  Ghanta Ghar Flyover,NEW DELHI,DELHI,"216/4 Ghanta Ghar Flyover GT Road Ghaziabad 201001 Delhi NCR",1773,Television Sound Centre,"216/4 Ghanta Ghar Flyover GT Road Ghaziabad 201001 Delhi NCR"
179,179,BC101911006253,true,7077,Curves N Cuts Faridabad,NEW DELHI,DELHI,"scf :3 & 4, Ashoka Enclave 1, Sector 35, Faridabad, Haryana 121003",4114,Curves N Cuts,"Scf-3/4, Ashoka Enclave, Sector 35  Faridabad 121003"
180,180,BC101911004024,false,489,Grand Square Mall Velachery,null,null,"137, Velachery - Tambaram Main Rd, V.O.C Nagar, Doctor Seetaram Nagar, Velachery, Chennai, Tamil Nadu 600042",69,Grand Square Mall,"137, Velachery - Tambaram Main Rd, V.o.c Nagar, Doctor Seetaram Nagar, Velachery, Chennai, Tamil Nadu 600042"
181,181,BC101911004029,false,,,,,,,,
182,182,BC101911000823,false,,,,,,,,
183,183,BC101911003876,false,,,,,,,,
184,184,BC101911006156,false,6113,Ansh Communication Opp Hdfc Bank Shop No 1,NEW DELHI,DELHI,"Shop No 1,opp. Hdfc Bank,old Delhi Road,sector 14,gurgaon,haryana 122007",1753,Ansh Communication,"Shop No.1483, Bhagat Singh Nagar, Derabassi Chandigarh"
185,185,BC101911001274,true,7175,The Bodyline Gym M2M Urbana,NEW DELHI,DELHI,"The bodyline gym, opposite m3m urbana, Sector 64, Gurugram, Haryana 122102, India",3327,The Bodyline Gym,"158, B- Ward No. 9, GF, Kishangarh Near Car Market, Delhi 110070"
186,186,BC101911003903,false,,,,,,,,
187,187,BC101911000556,false,5747,Taniya Telecom Commercial Complex,NEW DELHI,DELHI,"Main Road, Sector 108, Noida, Uttar Pradesh 201304, India",3253,Taniya Telecom,"Commercial Complex, Opp NSEZ Gate No 2, Phase 2, Noida, 201304"
188,188,BC101911004468,false,6854,Dawntown Cafe Bhawanipur,KOLKATA,WEST BENGAL,"44 A, Sarat Bose Rd, Chakraberia, Ballygunge, Kolkata, West Bengal 700020",3969,Dawntown Cafe,"44 A, Sarat Bose Rd, Chakraberia, Ballygunge, Kolkata, West Bengal 700020"
189,189,BC101911004484,false,,,,,,,,
190,190,BC101911004541,false,5204,Phone Service Center Ocen Plaaza Building,NEW DELHI,DELHI,"Shop No B 23, Ocen Plaaza Building, Near Sec 18 Metro Gate No 2, Noida, 201301 Delhi NCR",2175,Phone Service Center,"Shop No. 4, Jio P Plaza, Near Lenskart, Sector 18, Noida, 201301 Delhi NCR"
191,191,BC101911000808,true,6797,PVR Cinemas PVR VVIP Ghaziabad,NEW DELHI,DELHI,"2nd Floor, PVR Cinemas, 3 Screen, NH-58, Raj Nagar Extension, Ghaziabad, Uttar Pradesh 201001",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
192,192,BC101911004239,false,,,,,,,,
193,193,BC101911004295,false,6785,PVR Cinemas PVR Mahagun-Kaushambi,NEW DELHI,DELHI,"Mahagun Metro Mall VC3, Sector 3, Vaishali, Ghaziabad, Uttar Pradesh 201010",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
194,194,BC101911004292,true,601,Smart Bharat Mall noida stadium,NEW DELHI,DELHI,"SMART BHARAT MALL,ground floor,I-2,sector 25A,near noida stadium,noida,uttar pradesh 201301.",127,Smart Bharat Mall,"SMART BHARAT MALL,ground floor,I-2,sector 25A,near noida stadium,noida,uttar pradesh 201301."
195,195,BC101911004432,false,6978,PVR Cinemas Growel 101 Mall,MUMBAI,MAHARASHTRA,"PVR - Growels Mall Growel 101 Mall - Next to Big Bazaar - Akurli Road, Western Express Hwy, Kandivali East, Mumbai, Maharashtra 400101",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
196,196,BC101911002201,false,6793,PVR Cinemas PVR Superplex Noida,NEW DELHI,DELHI,"Logix City Centre BW-58, near Wave City Center, Sector 32, Noida, Uttar Pradesh 201301",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
197,197,BC101911002522,false,5347,Eye Tech Opticals Maliwara,NEW DELHI,DELHI,"Shop Number 306/4 Maliwara Near Basant Cinema Ghaziabad 201001",2955,Eye Tech Opticals,"Shop Number 306/4 Maliwara Near Basant Cinema Ghaziabad 201001"
198,198,BC101911002967,false,,,,,,,,
199,199,BC101911001326,false,,,,,,,,
200,200,BC101911001323,false,,,,,,,,
201,201,BC101911001330,true,6776,Chennai Metro Perimet,CHENNAI,TAMIL NADU,"37JF+M9 Chennai, Tamil Nadu",547,Metro Station,"Sadanandanagar, Bennigana Halli, Bengaluru, Karnataka 560038"
202,202,BC101911002991,false,5277,Shanti Communication Opposite SBI Bank Gandhi Nagar,NEW DELHI,DELHI,"Shop No.3, Opposite SBI Bank Gandhi Nagar Ghaziabad 201001",2895,Shanti Communication,"Shop No.3, Opposite SBI Bank Gandhi Nagar Ghaziabad 201001"
203,203,BC101911001335,false,,,,,,,,
204,204,BC101911002774,false,,,,,,,,
205,205,BC101911001462,false,6860,PVR Cinemas PVR SANGAM,NEW DELHI,DELHI,"780, Major Somnath Marg, KD Colony, Sector 9, Rama Krishna Puram, New Delhi, Delhi 110022",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
206,206,BC101911002188,false,,,,,,,,
207,207,BC101911000657,false,,,,,,,,
208,208,BC101911000870,false,,,,,,,,
209,209,BC101911000623,false,850,Amcare Hospital Zirakpur,CHANDIGARH,PUNJAB,"VIP Road, Adjacent to Amcare Plaza, Zirakpur, Punjab 140603",235,Amcare Hospital,"Vip road near amcare plaza amcare Hospital Zirakpur"
210,210,BC101911000985,false,4680,Radhika Polymers Rajender Nagar,NEW DELHI,DELHI,"3/82 Notam Apartment Sector 5, Rajender Nagar, Sahibabad Ghaziabad- 201005 Delhi NCR",2396,Radhika Polymers,"3/82 Notam Apartment Sector 5, Rajender Nagar, Sahibabad Ghaziabad- 201005 Delhi NCR"
211,211,BC101911001000,false,,,,,,,,
212,212,BC101911002748,true,,,,,,,,
213,213,BC101911002911,true,3410,The Executive Centre Palace Rooad,BANGALORE,KARNATAKA,"Level 11, Prestige Trade Tower, 46 Palace Road, High Grounds, Bengaluru, Karnataka 560001, India",1626,The Executive Centre,"Prestige trade tower, Level 11, 46 Palace Road, Bangalore 560001"
214,214,BC101911003874,false,,,,,,,,
215,215,BC101911004460,false,5176,Yash Aircon Vyapar Kendra,NEW DELHI,DELHI,"Shop No. C-107, Vyapar Kendra, Palam Vihar, Gurgaon-122017 Delhi NCR",2805,Yash Aircon,"Shop No. C-107, Vyapar Kendra, Palam Vihar, Gurgaon-122017 Delhi NCR"
216,216,BC101911000571,false,,,,,,,,
217,217,BC101911001062,false,3369,New Look Unisex Salon Gurbaksh Plaza,,NEW DELHI,DELHI,"Shop No- 132, Ground Floor, , Gurbaksh Plaza, Greater Noida, 201310",1593,New Look Unisex Salon,"Shop No- 132, Ground Floor, , Gurbaksh Plaza, Greater Noida, 201310"
218,218,BC101911001132,false,,,,,,,,
219,219,BC101911005571,false,,,,,,,,
220,220,BC101911000667,false,806,Vishwas Hospital Lohgarh,CHANDIGARH,PUNJAB,"SCO 40, Lohgarh Rd, opposite green enclave, near Hotel Regenta central, Green Enclave, Lohgarh, Zirakpur, Punjab 140603, India",229,Vishwas Hospital,"Sco 40 opp green enclave near hotel regents central lohgarh road Zirakpur"
221,221,BC101911000649,false,,,,,,,,
222,222,BC101911000601,true,6187,Ashoknagar Coffee House Ashok Nagar,CHENNAI,TAMIL NADU,"No.64, 12th avenue, ashok nagar, Opp to SBI BANK, Chennai, Tamil Nadu 600083",3420,Ashoknagar Coffee House,"No.64, 12th avenue, ashok nagar, Opp to SBI BANK, Chennai, Tamil Nadu 600083"
223,223,BC101911002915,false,,,,,,,,
224,224,BC101911002757,true,6794,PVR Cinemas PVR MGF Mall - Gurgaon,NEW DELHI,DELHI,"3rd Floor, Metro Station, MGF Metropolitan Mall, Near, Mehrauli-Gurgaon Rd, DLF Phase 2, Sector 25, Gurugram, Haryana 122002",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
225,225,BC101911003320,false,4990,Moksha Spa Gold Souk Mall,NEW DELHI,DELHI,"Shop No. 5, 2nd Floor, Gold Souk Mall, Sushant Lok, Gurgaon,122001 Delhi NCR",2586,Moksha Spa,"Shop No. 5, 2nd Floor, Gold Souk Mall, Sushant Lok, Gurgaon,122001 Delhi NCR"
226,226,BC101911002342,false,,,,,,,,
227,227,BC101911002756,false,,,,,,,,
228,228,BC101911002032,false,,,,,,,,
229,229,BC101911001025,false,,,,,,,,
230,230,BC101911002006,false,,,,,,,,
231,231,BC101911001032,true,799,Osmed Healthcare Zirakpur,CHANDIGARH,PUNJAB,"Lohgarh Rd, Green Enclave, Lohgarh, Zirakpur, Punjab 140603",218,Osmed Healthcare,"Lohgarh Road Defence Enclave Zirakpur"
232,232,BC101911002170,false,5628,U Clean Faridabad,NEW DELHI,DELHI,"114-115, 1st Floor, Charmwood Plaza,Charmwood Village, Faridabad, 121010, Haryana",3126,U Clean,"Shop No. 13, Vasant Pride, Opp. Gokul Garden Thakur Complex, Kandivali East - 400101"
233,233,BC101911000938,false,6754,Chennai Metro Thirumangalam,CHENNAI,TAMIL NADU,"36P2+4J Chennai, Tamil Nadu",547,Metro Station,"Sadanandanagar, Bennigana Halli, Bengaluru, Karnataka 560038"
234,234,BC101911006300,false,,,,,,,,
235,235,BC101911001092,false,,,,,,,,
236,236,BC101911006281,false,5357,Flexion Gym Sector 52, Gurgaon,NEW DELHI,DELHI,"C Block, Sector 52, Ardee City, Above Easy Day, 122002",2965,Flexion Gym,"C Block, Sector 52, Ardee City, Above Easy Day, 122002"
237,237,BC101911002049,false,2085,New Mobile Hub Opp.Paras Downtown Square Mall,CHANDIGARH,PUNJAB,"Shop no6 opp. Paras Downtown Square Mall",713,New Mobile Hub,"Shop no6 opp.pdt mall"
238,238,BC101911006307,false,,,,,,,,
239,239,BC101911006285,true,,,,,,,,
240,240,BC101911000998,false,,,,,,,,
241,241,BC101911000983,false,4236,Cafe Coffee Day CF-348 Salt Lake,KOLKATA,WEST BENGAL,"CF - 348, Salt Lake City,Near Purta Bhawan, Kolkata-700064",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
242,242,BC101911001014,false,5521,Honey Telecom 2 (Mi store)  Krishna Apra Plaza,NEW DELHI,DELHI,"Shop No G-20 Krishna Apra Plaza Plot 5 Sector 18 Noida 201301",3089,Honey Telecom 2 (Mi store),"Shop No G-20 Krishna Apra Plaza Plot 5 Sector 18 Noida 201301"
243,243,BC101911001010,true,825,Chardikla Communication Zirakpur,CHANDIGARH,PUNJAB,"main bazaar near Pappu general store Ambala chandigarh national highway Zirakpur 140603",253,Chardikla Communication,"main bazaar near Pappu general store Ambala chandigarh national highway Zirakpur"
244,244,BC101911002099,false,,,,,,,,
245,245,BC101911001949,false,,,,,,,,
246,246,BC101911002025,false,,,,,,,,
247,247,BC101911002029,false,4607,8 Step Studios Bani Park,JAIPUR,RAJASTHAN,"81, Behind Space Cinema, Bani Park Jaipur",2349,8 Step Studios,"64, Shivaji Nagar, Civil Lines, Jaipur"
248,248,BC101911000581,false,,,,,,,,
249,249,BC101911000622,false,913,Cafe Coffee Day Sec- 10 Dwarka -Delhi,NEW DELHI,DELHI,"G-1/2, Aggarwal Shopping Complex, Pocket B, Sector 10, Dwarka, New Delhi",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
250,250,BC101911000598,false,,,,,,,,
251,251,BC101911000630,false,,,,,,,,
252,252,BC101911000593,false,,,,,,,,
253,253,BC101911000580,false,,,,,,,,
254,254,BC101911000621,false,5404,Hotel Safari Kalgidhar Enclave,CHANDIGARH,PUNJAB,"S.C.O, 20, Zirakpur-Panchkula-Kalka Hwy, Kalgidhar enclave, Baltana, Zirakpur, Punjab 140603",1577,Hotel Safari,"Surya Nagar, Gopal Pura Bypass, Jaipur, Near Ridhi Sidhi Circle, Jaipur"
255,255,BC101911000640,false,5609,Hotel Smart Inn-3  Sector 25, Gurugram,NEW DELHI,DELHI,"L- 6/3, L- Block, Near American Montessori Public School, DLF Phase -2, Sector 25, Gurugram 122002",3136,Hotel Smart Inn-3,"L- 6/3, L- Block, Near American Montessori Public School, DLF Phase -2, Sector 25, Gurugram 122002"
256,256,BC101911002018,true,5385,McRennett Madipakkam,CHENNAI,TAMIL NADU,"Plot no 9 Velachery Main road Ram nagar Madipakkam Chennai 600091",2977,McRennett,"284, Anna Salai Thousand Lights Chennai 600006"
257,257,BC101911002204,false,,,,,,,,
258,258,BC101911002019,false,7280,The Haven Hotel Near Raheja Appratemes,NEW DELHI,DELHI,"F22V+QR Gurugram, Haryana",4197,The Haven Hotel,"Plot No 145 Near Raheja Appratemes Sector 31 Gurugram 122001"
259,259,BC101911002021,false,5201,Sonu Enterprises Car Market,NEW DELHI,DELHI,"Shop No 1, Car Market, Sector 93, Noida, 201305 Delhi NCR",2827,Sonu Enterprises,"Shop No 1, Car Market, Sector 93, Noida, 201305 Delhi NCR"
260,260,BC101911000935,true,5846,Fitness Prime Gym Maidangarhi,NEW DELHI,DELHI,"250, Maidangarhi, Delhi 110070",3326,Fitness Prime Gym,"250, Maidangarhi, Delhi 110070"
261,261,BC101911001144,false,,,,,,,,
262,262,BC101911000950,false,,,,,,,,
263,263,BC101911000957,false,5359,Om Sweets Main Huda Market,,NEW DELHI,DELHI,"Sco-16, Main Huda Market, Sector 31 Gurgaon 122001",2962,Om Sweets,"M3M, Cosmopolitan Mall Shop No. 1, Golf Course Extention Road, Sector 66 Gurgaon 122001"
264,264,BC101911000582,false,6785,PVR Cinemas PVR Mahagun-Kaushambi,NEW DELHI,DELHI,"Mahagun Metro Mall VC3, Sector 3, Vaishali, Ghaziabad, Uttar Pradesh 201010",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
265,265,BC101911000538,false,7224,Vivid Boutique Hotel Sector 38 Gurugram,NEW DELHI,DELHI,"C 326, Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122001",3261,Vivid Boutique Hotel,"Plot No. C-326, Sector -38, Near Medanta Hospital, Gurgaon 122001"
266,266,BC101911000553,false,2190,Dilli Darbar Food Pvt Ltd Shahdara,NEW DELHI,DELHI,"C448, Main 100 Feet Road Opp.Bajaj Showroom, Durgapuri, Chhajjupur, Shahdara, Delhi, 110032",779,Dilli Darbar Food Pvt Ltd,"C-448 Chajju Pur 100 Ft Road Durga Puri Shahdara Delhi"
267,267,BC101911000536,false,,,,,,,,
268,268,BC101911006301,false,2094,Mukhija Services Anand Vihar,CHANDIGARH,PUNJAB,"103/d anand vihar peer baba road baltana",721,Mukhija Services,"Sco - 77 Govind Vihar Baltana"
269,269,BC101911006295,false,5937,Fresh Tatoo Valarasaravakkam,CHENNAI,TAMIL NADU,"No .158, Arcot Rd, Subramanya Swamy Nagar, Valasaravakkam, Chennai, Tamil Nadu 600087",3366,Fresh Tatoo,"No : 158 , Arcot Road , Valarasaravakkam , Chennai-6000087"
270,270,BC101911006336,false,,,,,,,,
271,271,BC101911006291,false,5689,Oyo Town House 1598 Plot No. 1298, Sector 46,NEW DELHI,DELHI,"Plot No. 1298, Sector 46, Gurgaon 122003",3196,Oyo Town House 1598,"Plot No. 1298, Sector 46, Gurgaon 122003"
272,272,BC101911000705,false,,,,,,,,
273,273,BC101911001283,false,4184,Cafe Coffee Day Golf Green,KOLKATA,WEST BENGAL,"Uday Shankar Sarani Rd, Golf Green, Kolkata, West Bengal 700095",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
274,274,BC101911000733,true,4776,The Volume Unisex Salon 16/64, GF, DLF Phase 3,NEW DELHI,DELHI,"16/64, GF, DLF Phase 3, U Block, Gurgaon, 122001 Delhi NCR",2485,The Volume Unisex Salon,"16/64, GF, DLF Phase 3, U Block, Gurgaon, 122001 Delhi NCR"
275,275,BC101911001291,true,6947,5 Tara Dhaba Silver City,CHANDIGARH,PUNJAB,"sco-34,Silver City,Zirakpur",4025,5 Tara Dhaba,"sco-34,Silver City,Zirakpur"
276,276,BC101911000729,false,,,,,,,,
277,277,BC101911000533,false,2095,Namdhari Communication Zirakpur,CHANDIGARH,PUNJAB,"Shop No. 5, Zirakpur Panchkula Red Light, Opp. Paras Down Town Square,, Zirakpur, Punjab 140603",722,Namdhari Communication,"Shop no5 chandigarh ambala highway zirakpur"
278,278,BC101911002899,false,,,,,,,,
279,279,BC101911000557,false,,,,,,,,
280,280,BC101911000969,false,2837,Charcoal Eats Goregaon East,MUMBAI,MAHARASHTRA,"Shop no.51, A wing, express zone mall, opp. oberoi mall, 2nd floor, goregaon east",440,Charcoal Eats,"Shop No.3, c wing, Sai Elegance , Mahakali Caves road, Mumbai"
281,281,BC101911000972,false,,,,,,,,
282,282,BC101911000962,false,,,,,,,,
283,283,BC101911000960,false,5918,Silk & Shine (Hair & Beauty Family salon) Kamarajar Salai,CHENNAI,TAMIL NADU,"No. 1&2, kalyani apartment, kamarajar salai, opposite sakthi sandhi Amman temple, virugambakkam , chennai , Tamilnadu 600092",3360,Silk & Shine (Hair & Beauty Family salon),"No.1&2, Kalyani Flat, kamarajar salai, virugambakkam, Chennai, Tamil Nadu-6000092"
284,284,BC101911000566,false,3498,Noida Gym & Fitness Near HP Petrol Pump,NEW DELHI,DELHI,"A-64, Opp Sai Mandir, Near HP Petrol Pump, Sector 71, Noida, 201301",1658,Noida Gym & Fitness,"A-64, Opp Sai Mandir, Near HP Petrol Pump, Sector 71, Noida, 201301"
285,285,BC101911000616,false,,,,,,,,
286,286,BC101911000585,false,4725,Zaheer Rizwan Hair Studio Unisex Salon Circular Road,NEW DELHI,DELHI,"P2, Circular Road, New Colony Gurgaon 122001 Delhi NCR",2402,ZR Unisex Saloon,"P2, Circular Road, New Colony Gurgaon 122001 Delhi NCR"
287,287,BC101911000567,true,6172,Millennium Oyo Townhouse 290 Sector 51,NEW DELHI,DELHI,"Oyo Townhouse-290, Building No. l1, Opp. Ocus Quantum Tower Mayfield Garden, Sector 51, Gurgaon, Haryana 122413",3534,Millennium Oyo Townhouse 290,"Oyo Townhouse-290, Building No. l1, Opp. Ocus Quantum Tower Mayfield Garden, Sector 51, Gurgaon, Haryana 122413"
288,288,BC101911000917,false,6982,PVR Cinemas Dynamix Mall,MUMBAI,MAHARASHTRA,"Dynamix Mall, 5th floor Above Shoppers stop, Parulekar Rd, near Chandan Cinema, Juhu, Mumbai, Maharashtra 400049",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
289,289,BC101911000828,true,5038,Sheetal Battery Main Market Shastri Shastri Nagar,NEW DELHI,DELHI,"Shop No. 10, Main Market Shastri Shastri Nagar, Ghaziabad 201002 Delhi NCR",2677,Sheetal Battery,"Shop No. 10, Main Market Shastri Shastri Nagar, Ghaziabad 201002"
290,290,BC101911000963,false,,,,,,,,
291,291,BC101911000903,false,2229,Dronacharya’s The Gym Lal Market,NEW DELHI,DELHI,"107. First Floor, Lal Market, Vikaspuri, Delhi - 110018",791,Dronacharya’s The Gym,"CA-16 Kavi Nagar Opp. Collectorate Ghaziabad"
292,292,BC101911002794,true,5763,The Grace Residency Near Huda Ground,NEW DELHI,DELHI,"634, Besides Huda Ground, Sector5, Sheetla Mata Mandir Rd, Block B, Sheetla Colony, Ashok Vihar Phase II, Gurugram, Haryana 122001, India",3267,The Grace Residency,"Plot No. 634, Sector -5, Near Huda Ground, Gurgaon 122001"
293,293,BC101911002619,false,,,,,,,,
294,294,BC101911002952,false,6312,Janta garage Atul Kataria Chowk,NEW DELHI,DELHI,"Near Atul Kataria Chowk, Sector 17, Gurgaon 122001",3640,Janta garage,"Near Atul Kataria Chowk, Sector 17, Gurgaon"
295,295,BC101911002190,false,5577,Mobile Solution Shop No G 16 Savitri Maket,NEW DELHI,DELHI,"Shop No G 16 Savitri Maket Sector 18 Noida 201301",1553,Mobile Solution,"A-116, Amritpuram, Jagatfarm, Greater Noida, 201308"
296,296,BC101911002818,false,5381,McRennett Purusawalkam,CHENNAI,TAMIL NADU,"56/11 jeremiah road purasawalkam Chennai 600007",2977,McRennett,"284, Anna Salai Thousand Lights Chennai 600006"
297,297,BC101911002386,false,4341,The Mobile Solutions  Pillar No 44,NEW DELHI,DELHI,"R-52 Shop No 1 Shakarpur, Main Vikas Marg Opp. Metro Pillar-44 Delhi  110092 Delhi NCR",2180,The Mobile Solutions,"R-52 Shop No 1 Shakarpur, Main Vikas Marg Opp. Metro Pillar-44 Delhi  110092 Delhi NCR"
298,298,BC101911001040,true,3214,Cafe Coffee Day New Alipur,KOLKATA,WEST BENGAL,"Block A, Block B, New Alipore, Kolkata, West Bengal 700053",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
299,299,BC101911002027,false,,,,,,,,
300,300,BC101911002116,false,,,,,,,,
301,301,BC101911000575,false,,,,,,,,
302,302,BC101911000904,false,,,,,,,,
303,303,BC101911000925,false,6860,PVR Cinemas PVR SANGAM,NEW DELHI,DELHI,"780, Major Somnath Marg, KD Colony, Sector 9, Rama Krishna Puram, New Delhi, Delhi 110022",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
